ax,ay,az,gx,gy,gz,target,target_name
-0.06,0.54,0.94,-23.56,-5.8,-2.2,0.0,palm_down
-0.06,0.51,0.98,-23.99,-6.77,4.39,0.0,palm_down
-0.06,0.51,1.03,-21.06,-7.14,9.7,0.0,palm_down
-0.07,0.51,1.06,-16.05,-7.87,12.39,0.0,palm_down
-0.07,0.5,1.05,-11.47,-8.73,16.11,0.0,palm_down
-0.05,0.47,1.02,-9.28,-9.77,18.98,0.0,palm_down
0.0,0.38,0.98,-4.64,-11.05,16.05,0.0,palm_down
0.04,0.36,0.96,-0.92,-13.06,15.93,0.0,palm_down
0.04,0.36,0.95,-3.6,-12.45,17.21,0.0,palm_down
0.06,0.33,0.94,-2.14,-11.54,14.53,0.0,palm_down
0.1,0.35,0.94,-0.37,-11.17,14.4,0.0,palm_down
0.11,0.41,0.95,-7.75,-11.05,16.6,0.0,palm_down
0.1,0.45,0.97,-18.68,-10.93,16.36,0.0,palm_down
0.1,0.45,1.0,-28.14,-11.6,17.09,0.0,palm_down
0.1,0.44,1.04,-35.28,-13.37,17.88,0.0,palm_down
0.11,0.44,1.07,-39.06,-14.89,20.08,0.0,palm_down
0.12,0.43,1.08,-39.67,-16.54,22.09,0.0,palm_down
0.16,0.43,1.09,-38.21,-19.1,20.51,0.0,palm_down
0.18,0.39,1.09,-36.5,-20.51,21.12,0.0,palm_down
0.16,0.34,1.08,-28.26,-22.03,19.41,0.0,palm_down
0.17,0.31,1.05,-19.29,-22.64,18.62,0.0,palm_down
0.18,0.29,1.01,-9.58,-22.77,16.05,0.0,palm_down
0.18,0.31,0.97,-4.7,-22.46,17.33,0.0,palm_down
0.18,0.34,0.94,-5.55,-22.89,15.56,0.0,palm_down
0.17,0.36,0.92,-11.17,-22.89,15.75,0.0,palm_down
0.17,0.36,0.91,-18.92,-22.28,16.6,0.0,palm_down
0.16,0.34,0.9,-27.04,-20.94,17.58,0.0,palm_down
0.16,0.31,0.9,-30.7,-19.59,18.25,0.0,palm_down
0.15,0.3,0.89,-31.74,-18.13,18.68,0.0,palm_down
0.15,0.33,0.87,-34.12,-16.85,19.47,0.0,palm_down
0.16,0.32,0.85,-37.9,-14.77,20.75,0.0,palm_down
0.15,0.3,0.83,-39.86,-12.27,22.16,0.0,palm_down
0.16,0.3,0.8,-40.47,-10.13,22.95,0.0,palm_down
0.17,0.32,0.78,-40.34,-6.65,23.19,0.0,palm_down
0.16,0.33,0.76,-40.22,-2.75,25.15,0.0,palm_down
0.15,0.32,0.77,-37.17,0.12,24.17,0.0,palm_down
0.14,0.31,0.79,-33.02,2.75,22.09,0.0,palm_down
0.12,0.31,0.8,-31.07,5.8,22.77,0.0,palm_down
0.1,0.29,0.83,-31.56,9.64,26.73,0.0,palm_down
0.09,0.26,0.84,-30.58,12.21,27.47,0.0,palm_down
0.08,0.24,0.85,-28.87,14.04,27.47,0.0,palm_down
0.07,0.25,0.87,-28.38,15.63,28.81,0.0,palm_down
0.05,0.26,0.89,-28.63,16.78,29.72,0.0,palm_down
0.04,0.26,0.9,-28.93,17.52,30.58,0.0,palm_down
0.04,0.24,0.92,-29.3,18.62,31.74,0.0,palm_down
0.05,0.2,0.94,-27.34,19.96,33.08,0.0,palm_down
0.05,0.17,0.96,-23.44,20.87,34.48,0.0,palm_down
0.04,0.16,0.98,-20.51,21.3,35.34,0.0,palm_down
0.03,0.15,0.99,-19.9,21.48,35.4,0.0,palm_down
0.03,0.09,1.0,-18.98,21.18,33.63,0.0,palm_down
0.03,0.03,1.01,-14.89,20.63,31.92,0.0,palm_down
0.03,0.0,1.02,-9.16,18.92,29.66,0.0,palm_down
0.02,0.01,1.03,-5.07,17.21,26.25,0.0,palm_down
0.0,0.02,1.05,-2.75,15.14,22.03,0.0,palm_down
-0.0,0.01,1.07,-0.49,12.7,18.01,0.0,palm_down
-0.0,-0.0,1.09,1.89,9.7,13.43,0.0,palm_down
0.0,-0.03,1.1,5.07,6.77,8.24,0.0,palm_down
0.01,-0.03,1.11,9.83,3.97,4.15,0.0,palm_down
0.01,-0.02,1.11,14.16,1.46,1.34,0.0,palm_down
-0.0,-0.02,1.1,19.35,-0.92,-1.71,0.0,palm_down
-0.01,-0.03,1.08,26.49,-2.93,-5.07,0.0,palm_down
-0.0,-0.04,1.06,35.1,-4.27,-7.45,0.0,palm_down
0.0,-0.03,1.04,44.19,-5.62,-9.64,0.0,palm_down
0.0,-0.02,1.03,53.89,-6.59,-12.57,0.0,palm_down
-0.01,0.01,1.03,63.48,-7.39,-15.81,0.0,palm_down
-0.02,0.05,1.01,70.92,-7.45,-18.55,0.0,palm_down
-0.02,0.1,1.0,74.89,-6.53,-19.29,0.0,palm_down
-0.02,0.13,0.98,77.21,-5.74,-19.65,0.0,palm_down
-0.03,0.15,0.97,79.59,-4.33,-19.47,0.0,palm_down
-0.03,0.15,0.95,84.41,-2.56,-20.14,0.0,palm_down
-0.03,0.15,0.93,91.67,-1.16,-21.0,0.0,palm_down
-0.03,0.18,0.92,97.47,-0.92,-21.36,0.0,palm_down
-0.03,0.24,0.91,99.0,-0.98,-22.4,0.0,palm_down
-0.03,0.29,0.9,96.62,-0.92,-24.11,0.0,palm_down
-0.03,0.34,0.89,89.97,-1.16,-24.96,0.0,palm_down
-0.03,0.38,0.88,77.7,-1.95,-25.63,0.0,palm_down
-0.02,0.42,0.87,62.5,-2.62,-26.37,0.0,palm_down
-0.02,0.45,0.87,46.63,-3.23,-26.79,0.0,palm_down
-0.0,0.46,0.87,31.07,-3.6,-26.31,0.0,palm_down
0.01,0.43,0.87,18.25,-3.91,-27.1,0.0,palm_down
0.02,0.4,0.88,9.83,-4.46,-28.14,0.0,palm_down
0.03,0.38,0.88,4.27,-4.7,-28.87,0.0,palm_down
0.04,0.37,0.87,-0.18,-5.13,-28.44,0.0,palm_down
0.05,0.37,0.87,-3.3,-6.04,-29.17,0.0,palm_down
0.06,0.39,0.88,-5.55,-7.57,-30.76,0.0,palm_down
0.06,0.41,0.89,-8.73,-9.09,-32.35,0.0,palm_down
0.07,0.43,0.9,-13.55,-10.5,-33.63,0.0,palm_down
0.06,0.45,0.91,-19.96,-12.63,-34.0,0.0,palm_down
0.06,0.47,0.91,-25.7,-14.34,-34.06,0.0,palm_down
0.07,0.47,0.92,-30.4,-15.56,-34.24,0.0,palm_down
0.08,0.45,0.91,-34.06,-15.81,-34.97,0.0,palm_down
0.08,0.41,0.88,-36.62,-15.2,-35.71,0.0,palm_down
0.09,0.38,0.86,-37.11,-15.2,-34.73,0.0,palm_down
0.09,0.38,0.87,-35.83,-15.38,-33.94,0.0,palm_down
0.08,0.4,0.9,-35.28,-14.89,-33.57,0.0,palm_down
0.07,0.41,0.92,-34.0,-15.08,-33.69,0.0,palm_down
0.07,0.41,0.93,-33.39,-14.65,-33.26,0.0,palm_down
0.06,0.42,0.92,-34.06,-13.98,-31.19,0.0,palm_down
0.06,0.44,0.91,-34.18,-13.55,-29.42,0.0,palm_down
0.06,0.47,0.92,-35.89,-13.06,-26.49,0.0,palm_down
0.06,0.53,0.93,-42.18,-13.06,-22.4,0.0,palm_down
0.06,0.58,0.92,-53.53,-12.21,-19.53,0.0,palm_down
0.07,0.59,0.9,-66.41,-10.56,-15.99,0.0,palm_down
0.08,0.54,0.9,-75.62,-8.36,-11.96,0.0,palm_down
0.07,0.46,0.91,-79.53,-5.86,-6.35,0.0,palm_down
0.07,0.42,0.92,-79.16,-3.78,0.85,0.0,palm_down
0.08,0.43,0.94,-78.98,-1.46,4.58,0.0,palm_down
0.08,0.46,0.94,-83.31,0.43,10.25,0.0,palm_down
0.08,0.47,0.91,-88.26,3.11,15.5,0.0,palm_down
0.08,0.43,0.91,-92.29,5.92,19.53,0.0,palm_down
0.09,0.37,0.92,-93.93,9.28,25.45,0.0,palm_down
0.09,0.32,0.93,-94.67,11.84,30.4,0.0,palm_down
0.09,0.28,0.94,-93.32,14.1,34.67,0.0,palm_down
0.09,0.24,0.96,-89.6,16.17,37.9,0.0,palm_down
0.09,0.19,0.98,-81.42,17.58,41.14,0.0,palm_down
0.09,0.14,1.0,-71.35,18.49,43.4,0.0,palm_down
0.09,0.08,1.02,-61.1,18.13,43.88,0.0,palm_down
0.1,0.01,1.03,-50.17,16.48,42.24,0.0,palm_down
0.11,-0.02,1.04,-42.3,15.01,41.63,0.0,palm_down
0.11,-0.01,1.05,-37.96,14.1,40.34,0.0,palm_down
0.11,-0.02,1.06,-35.03,12.76,39.25,0.0,palm_down
0.11,-0.04,1.06,-34.0,11.41,37.9,0.0,palm_down
0.11,-0.06,1.04,-34.61,10.93,36.07,0.0,palm_down
0.11,-0.09,1.03,-34.12,10.56,34.0,0.0,palm_down
0.12,-0.14,1.02,-32.04,10.68,31.86,0.0,palm_down
0.12,-0.2,1.02,-26.43,10.01,29.11,0.0,palm_down
0.11,-0.22,1.02,-18.74,9.52,26.25,0.0,palm_down
0.1,-0.2,1.03,-11.05,8.54,22.95,0.0,palm_down
0.09,-0.17,1.04,-3.91,7.69,19.35,0.0,palm_down
0.08,-0.15,1.07,2.69,6.41,15.75,0.0,palm_down
0.07,-0.18,1.1,11.05,4.64,11.72,0.0,palm_down
0.07,-0.22,1.1,22.64,2.81,8.0,0.0,palm_down
0.08,-0.26,1.09,35.77,0.67,3.78,0.0,palm_down
0.07,-0.25,1.08,50.05,-2.5,-1.16,0.0,palm_down
0.05,-0.18,1.08,62.68,-6.35,-6.23,0.0,palm_down
0.03,-0.1,1.09,71.35,-9.89,-10.13,0.0,palm_down
0.02,-0.03,1.09,75.74,-12.88,-13.0,0.0,palm_down
0.0,0.03,1.09,74.46,-15.38,-13.06,0.0,palm_down
-0.0,0.05,1.09,71.72,-18.92,-15.63,0.0,palm_down
-0.0,0.06,1.09,71.29,-23.19,-20.45,0.0,palm_down
-0.01,0.07,1.09,72.2,-26.67,-23.19,0.0,palm_down
-0.02,0.07,1.08,76.48,-29.97,-25.33,0.0,palm_down
-0.02,0.1,1.05,80.57,-32.59,-23.74,0.0,palm_down
-0.03,0.15,1.04,84.47,-35.64,-22.4,0.0,palm_down
-0.02,0.21,1.04,86.85,-38.15,-22.34,0.0,palm_down
-0.03,0.27,1.04,84.96,-40.22,-21.55,0.0,palm_down
-0.03,0.34,1.04,76.84,-42.48,-19.35,0.0,palm_down
-0.02,0.39,1.02,63.48,-44.43,-17.15,0.0,palm_down
-0.01,0.39,1.0,49.13,-45.96,-15.69,0.0,palm_down
0.01,0.38,0.99,37.6,-47.0,-13.37,0.0,palm_down
0.02,0.36,0.98,30.76,-47.73,-11.96,0.0,palm_down
0.04,0.33,0.98,29.3,-47.85,-11.72,0.0,palm_down
0.04,0.3,0.98,31.31,-46.94,-8.67,0.0,palm_down
0.06,0.28,0.97,36.01,-45.9,-5.86,0.0,palm_down
0.07,0.25,0.96,42.72,-44.62,-4.39,0.0,palm_down
0.08,0.25,0.95,48.34,-43.88,-2.08,0.0,palm_down
0.09,0.29,0.93,51.03,-43.27,-0.12,0.0,palm_down
0.1,0.35,0.91,48.83,-41.99,0.98,0.0,palm_down
0.11,0.39,0.91,41.2,-40.41,1.89,0.0,palm_down
0.13,0.4,0.9,32.29,-39.25,1.1,0.0,palm_down
0.14,0.4,0.9,23.44,-37.6,1.89,0.0,palm_down
0.15,0.38,0.9,16.17,-35.71,4.15,0.0,palm_down
0.16,0.34,0.88,12.21,-33.75,5.07,0.0,palm_down
0.18,0.32,0.88,11.54,-31.92,4.39,0.0,palm_down
0.2,0.32,0.87,10.01,-28.99,6.84,0.0,palm_down
0.2,0.33,0.85,7.26,-26.0,9.09,0.0,palm_down
0.22,0.32,0.84,4.21,-22.52,9.09,0.0,palm_down
0.24,0.32,0.84,1.16,-18.62,8.42,0.0,palm_down
0.24,0.31,0.83,-2.01,-14.34,8.42,0.0,palm_down
0.25,0.3,0.82,-4.82,-9.64,8.36,0.0,palm_down
0.26,0.29,0.81,-7.51,-4.82,8.24,0.0,palm_down
0.26,0.28,0.8,-9.77,0.31,7.93,0.0,palm_down
0.26,0.26,0.78,-10.86,5.62,7.14,0.0,palm_down
0.26,0.25,0.77,-11.35,11.11,6.29,0.0,palm_down
0.25,0.23,0.77,-11.72,16.36,5.43,0.0,palm_down
0.25,0.2,0.79,-11.05,20.75,3.66,0.0,palm_down
0.24,0.17,0.8,-9.28,25.45,1.04,0.0,palm_down
0.23,0.15,0.79,-8.36,30.15,0.31,0.0,palm_down
0.21,0.16,0.78,-8.85,34.67,1.83,0.0,palm_down
0.2,0.2,0.78,-11.35,39.18,3.11,0.0,palm_down
0.19,0.23,0.78,-14.71,43.09,2.87,0.0,palm_down
0.17,0.23,0.8,-18.19,46.33,1.83,0.0,palm_down
0.16,0.23,0.82,-19.59,48.22,-1.04,0.0,palm_down
0.15,0.23,0.83,-19.1,50.17,-2.5,0.0,palm_down
0.13,0.24,0.85,-20.32,51.7,-3.3,0.0,palm_down
0.13,0.23,0.87,-22.22,52.67,-4.64,0.0,palm_down
0.11,0.23,0.91,-25.27,54.32,-2.26,0.0,palm_down
0.09,0.22,0.96,-29.3,55.42,0.92,0.0,palm_down
0.07,0.19,1.02,-30.82,54.63,1.16,0.0,palm_down
0.05,0.17,1.07,-30.33,52.73,1.28,0.0,palm_down
0.03,0.16,1.09,-26.92,49.62,0.0,0.0,palm_down
0.01,0.17,1.08,-21.48,45.41,-3.11,0.0,palm_down
-0.01,0.2,1.06,-16.66,41.44,-6.47,0.0,palm_down
-0.03,0.24,1.04,-14.22,37.96,-8.42,0.0,palm_down
-0.04,0.26,1.04,-14.16,34.79,-10.07,0.0,palm_down
-0.05,0.26,1.03,-15.44,32.17,-10.31,0.0,palm_down
-0.05,0.25,1.05,-15.81,28.99,-11.11,0.0,palm_down
-0.05,0.24,1.07,-14.59,25.39,-12.57,0.0,palm_down
-0.04,0.22,1.09,-11.17,21.67,-14.04,0.0,palm_down
-0.03,0.22,1.1,-6.04,18.55,-14.95,0.0,palm_down
-0.03,0.24,1.09,-0.67,16.3,-14.59,0.0,palm_down
-0.02,0.26,1.07,4.21,14.59,-14.04,0.0,palm_down
-0.01,0.26,1.05,8.42,14.34,-12.45,0.0,palm_down
-0.0,0.28,1.03,11.66,13.55,-11.11,0.0,palm_down
0.0,0.3,1.03,11.96,12.27,-11.05,0.0,palm_down
0.0,0.31,1.04,9.34,11.05,-9.95,0.0,palm_down
0.0,0.31,1.04,6.65,9.89,-8.97,0.0,palm_down
0.0,0.3,1.04,5.19,8.85,-8.85,0.0,palm_down
0.01,0.3,1.02,4.27,8.12,-8.0,0.0,palm_down
0.01,0.29,1.0,3.97,7.81,-7.26,0.0,palm_down
0.02,0.27,0.97,3.17,7.75,-6.71,0.0,palm_down
0.03,0.25,0.96,2.87,8.06,-6.23,0.0,palm_down
0.03,0.24,0.95,4.39,8.42,-5.43,0.0,palm_down
0.04,0.25,0.96,6.16,8.85,-4.88,0.0,palm_down
0.04,0.28,0.97,5.98,9.34,-4.39,0.0,palm_down
0.03,0.31,0.99,2.99,9.22,-3.85,0.0,palm_down
0.02,0.31,0.99,-1.53,9.16,-3.48,0.0,palm_down
0.01,0.29,0.99,-4.88,8.54,-2.81,0.0,palm_down
0.01,0.27,0.98,-6.29,7.81,-2.32,0.0,palm_down
0.01,0.26,0.97,-6.84,7.45,-1.46,0.0,palm_down
0.01,0.25,0.95,-6.65,7.51,-1.16,0.0,palm_down
0.02,0.23,0.96,-5.07,7.87,-1.53,0.0,palm_down
0.02,0.23,0.95,-3.23,8.79,-1.4,0.0,palm_down
0.02,0.24,0.95,-1.4,9.77,-0.85,0.0,palm_down
0.02,0.26,0.97,-0.55,10.01,-0.79,0.0,palm_down
0.01,0.27,1.0,-1.89,10.38,0.98,0.0,palm_down
-0.0,0.29,1.0,-3.36,10.07,2.08,0.0,palm_down
-0.01,0.29,1.0,-4.88,9.46,2.69,0.0,palm_down
-0.01,0.29,0.99,-6.41,8.91,3.54,0.0,palm_down
-0.02,0.28,0.99,-7.87,8.0,5.07,0.0,palm_down
-0.03,0.27,1.0,-8.42,6.41,5.68,0.0,palm_down
-0.03,0.26,1.02,-8.61,5.0,6.71,0.0,palm_down
-0.02,0.25,1.03,-8.42,3.6,8.12,0.0,palm_down
-0.02,0.25,1.04,-8.0,1.89,8.42,0.0,palm_down
-0.02,0.24,1.06,-6.84,-0.18,8.73,0.0,palm_down
-0.02,0.24,1.07,-4.52,-2.62,9.03,0.0,palm_down
-0.02,0.23,1.08,-1.59,-5.62,10.19,0.0,palm_down
-0.01,0.22,1.08,0.49,-8.61,9.83,0.0,palm_down
-0.02,0.24,1.08,1.28,-11.96,10.01,0.0,palm_down
-0.02,0.26,1.08,0.85,-14.95,11.72,0.0,palm_down
-0.01,0.27,1.08,-0.37,-18.07,13.49,0.0,palm_down
-0.01,0.28,1.1,-1.71,-21.42,14.16,0.0,palm_down
-0.0,0.26,1.13,-1.59,-25.09,13.18,0.0,palm_down
-0.01,0.23,1.15,0.61,-29.05,12.51,0.0,palm_down
-0.01,0.22,1.15,4.21,-33.87,12.08,0.0,palm_down
0.0,0.23,1.14,7.2,-37.78,12.27,0.0,palm_down
0.01,0.24,1.11,8.61,-41.02,12.45,0.0,palm_down
0.03,0.25,1.08,8.97,-43.15,13.43,0.0,palm_down
0.05,0.23,1.06,9.22,-45.17,14.1,0.0,palm_down
0.06,0.2,1.06,12.21,-48.22,11.05,0.0,palm_down
0.08,0.2,1.05,15.75,-50.35,9.22,0.0,palm_down
0.09,0.21,1.05,17.03,-51.64,9.64,0.0,palm_down
0.1,0.22,1.04,17.4,-52.8,9.09,0.0,palm_down
0.11,0.22,1.03,17.58,-53.16,8.73,0.0,palm_down
0.12,0.21,1.01,17.15,-53.22,8.73,0.0,palm_down
0.14,0.2,0.99,16.3,-53.16,8.54,0.0,palm_down
0.16,0.21,0.97,15.08,-52.55,8.24,0.0,palm_down
0.18,0.22,0.95,13.18,-51.03,8.54,0.0,palm_down
0.19,0.22,0.93,10.5,-48.83,9.58,0.0,palm_down
0.21,0.19,0.93,9.46,-47.0,8.24,0.0,palm_down
0.22,0.18,0.93,9.77,-45.29,5.92,0.0,palm_down
0.22,0.18,0.91,8.48,-42.42,6.71,0.0,palm_down
0.23,0.18,0.9,7.14,-40.22,6.35,0.0,palm_down
0.24,0.17,0.89,6.41,-37.9,4.64,0.0,palm_down
0.25,0.19,0.87,4.82,-35.4,3.17,0.0,palm_down
0.26,0.2,0.85,2.14,-32.29,2.38,0.0,palm_down
0.27,0.19,0.84,0.18,-29.05,0.79,0.0,palm_down
0.28,0.18,0.83,-0.06,-25.51,-0.98,0.0,palm_down
0.28,0.17,0.82,0.31,-21.48,-2.01,0.0,palm_down
0.29,0.17,0.8,1.04,-17.21,-3.36,0.0,palm_down
0.29,0.16,0.79,1.34,-12.63,-3.72,0.0,palm_down
0.3,0.17,0.77,1.59,-8.12,-5.07,0.0,palm_down
0.3,0.19,0.75,0.06,-2.69,-5.8,0.0,palm_down
0.29,0.19,0.74,-3.42,3.23,-5.8,0.0,palm_down
0.29,0.19,0.75,-6.59,8.85,-7.08,0.0,palm_down
0.28,0.2,0.78,-9.52,13.61,-8.54,0.0,palm_down
0.25,0.25,0.82,-14.89,17.64,-8.18,0.0,palm_down
0.2,0.28,0.86,-20.69,21.36,-8.48,0.0,palm_down
0.16,0.26,0.88,-24.6,24.05,-7.32,0.0,palm_down
0.15,0.23,0.89,-25.7,25.76,-4.7,0.0,palm_down
0.15,0.22,0.89,-24.9,26.79,-3.42,0.0,palm_down
0.16,0.2,0.9,-23.13,27.59,-2.87,0.0,palm_down
0.17,0.19,0.9,-19.96,27.71,-2.69,0.0,palm_down
0.19,0.17,0.92,-15.32,27.83,-2.38,0.0,palm_down
0.2,0.16,0.92,-8.79,27.34,-3.05,0.0,palm_down
0.22,0.16,0.92,-2.14,26.79,-4.64,0.0,palm_down
0.23,0.17,0.92,2.5,26.37,-6.35,0.0,palm_down
0.24,0.18,0.91,4.27,26.0,-8.85,0.0,palm_down
0.24,0.17,0.92,3.11,25.33,-11.72,0.0,palm_down
0.24,0.17,0.95,-0.12,24.29,-13.98,0.0,palm_down
0.23,0.18,0.97,-3.66,23.32,-16.54,0.0,palm_down
0.21,0.16,0.98,-5.8,22.4,-20.02,0.0,palm_down
0.19,0.12,0.98,-5.74,21.97,-22.22,0.0,palm_down
0.16,0.12,1.0,-3.3,21.06,-23.62,0.0,palm_down
0.11,0.17,1.03,-1.04,19.23,-24.84,0.0,palm_down
0.04,0.26,1.08,-2.08,16.72,-25.02,0.0,palm_down
-0.04,0.33,1.12,-6.71,13.73,-24.23,0.0,palm_down
-0.1,0.35,1.15,-11.78,9.83,-23.5,0.0,palm_down
-0.14,0.34,1.16,-14.4,5.86,-21.79,0.0,palm_down
-0.16,0.33,1.16,-14.89,1.59,-18.92,0.0,palm_down
-0.19,0.32,1.17,-14.16,-2.87,-15.75,0.0,palm_down
-0.21,0.32,1.17,-11.35,-7.14,-12.45,0.0,palm_down
-0.23,0.31,1.17,-7.26,-12.02,-9.28,0.0,palm_down
-0.25,0.31,1.18,-1.65,-16.66,-5.0,0.0,palm_down
-0.27,0.3,1.17,4.33,-20.69,-0.31,0.0,palm_down
-0.24,0.29,1.16,10.74,-24.96,2.44,0.0,palm_down
-0.21,0.29,1.13,15.69,-28.81,5.19,0.0,palm_down
-0.17,0.29,1.1,18.74,-31.8,7.32,0.0,palm_down
-0.12,0.27,1.07,20.63,-34.42,8.85,0.0,palm_down
-0.08,0.25,1.04,21.36,-36.74,9.89,0.0,palm_down
-0.03,0.25,1.0,20.14,-37.96,10.56,0.0,palm_down
0.01,0.24,0.97,17.21,-38.76,11.05,0.0,palm_down
0.04,0.21,0.95,15.56,-39.31,10.44,0.0,palm_down
0.09,0.2,0.91,14.65,-38.94,9.95,0.0,palm_down
0.14,0.19,0.87,12.57,-37.29,9.4,0.0,palm_down
0.2,0.17,0.84,10.93,-34.85,7.81,0.0,palm_down
0.25,0.17,0.81,10.01,-31.43,7.08,0.0,palm_down
0.3,0.17,0.79,9.03,-26.79,6.47,0.0,palm_down
0.36,0.18,0.77,7.14,-21.67,5.8,0.0,palm_down
0.43,0.18,0.76,4.82,-16.48,4.21,0.0,palm_down
0.48,0.19,0.76,1.65,-10.8,2.81,0.0,palm_down
0.53,0.2,0.75,-3.48,-4.33,2.87,0.0,palm_down
0.57,0.19,0.74,-8.91,2.44,3.3,0.0,palm_down
0.6,0.15,0.74,-11.84,9.4,2.32,0.0,palm_down
0.62,0.1,0.74,-12.27,16.17,0.79,0.0,palm_down
0.61,0.06,0.75,-11.05,22.09,-2.01,0.0,palm_down
0.58,0.05,0.78,-9.34,27.1,-4.52,0.0,palm_down
0.53,0.07,0.81,-9.22,31.37,-6.04,0.0,palm_down
0.48,0.07,0.83,-9.34,35.03,-9.52,0.0,palm_down
0.44,0.05,0.85,-9.22,38.15,-12.82,0.0,palm_down
0.39,0.08,0.9,-9.58,39.86,-15.38,0.0,palm_down
0.3,0.15,0.96,-11.78,40.22,-18.31,0.0,palm_down
0.19,0.21,1.02,-15.75,39.37,-20.94,0.0,palm_down
0.1,0.23,1.09,-19.71,36.99,-21.91,0.0,palm_down
0.02,0.26,1.13,-21.97,33.08,-21.97,0.0,palm_down
-0.05,0.28,1.15,-22.52,28.81,-20.63,0.0,palm_down
-0.1,0.3,1.15,-21.73,24.48,-17.46,0.0,palm_down
-0.13,0.3,1.13,-18.98,19.96,-14.34,0.0,palm_down
-0.14,0.31,1.13,-14.47,15.75,-11.11,0.0,palm_down
-0.14,0.3,1.13,-8.18,11.47,-7.75,0.0,palm_down
-0.15,0.28,1.13,-0.98,7.57,-4.52,0.0,palm_down
-0.14,0.28,1.12,4.76,4.76,0.24,0.0,palm_down
-0.1,0.29,1.12,8.0,1.59,4.09,0.0,palm_down
-0.08,0.31,1.09,9.09,-1.46,5.86,0.0,palm_down
-0.06,0.29,1.06,8.0,-3.66,6.9,0.0,palm_down
-0.03,0.26,1.05,6.53,-4.94,8.36,0.0,palm_down
-0.02,0.24,1.04,4.94,-5.98,10.86,0.0,palm_down
-0.02,0.23,1.03,3.54,-7.14,11.29,0.0,palm_down
-0.0,0.21,1.01,1.95,-7.81,10.93,0.0,palm_down
0.01,0.19,1.0,0.73,-8.24,10.25,0.0,palm_down
0.02,0.17,0.99,0.06,-8.67,9.4,0.0,palm_down
0.02,0.16,0.99,0.0,-9.22,8.18,0.0,palm_down
0.02,0.16,0.99,0.43,-9.64,7.02,0.0,palm_down
0.02,0.16,0.98,0.92,-10.07,6.16,0.0,palm_down
0.03,0.15,0.97,1.59,-10.25,5.31,0.0,palm_down
0.04,0.15,0.96,2.75,-10.25,4.76,0.0,palm_down
0.06,0.15,0.95,4.03,-9.95,4.46,0.0,palm_down
0.08,0.17,0.96,4.52,-9.46,4.27,0.0,palm_down
0.09,0.19,0.95,3.54,-8.79,4.7,0.0,palm_down
0.11,0.21,0.94,0.85,-7.32,6.29,0.0,palm_down
0.13,0.2,0.94,-3.05,-5.43,7.51,0.0,palm_down
0.15,0.16,0.96,-5.07,-3.66,8.0,0.0,palm_down
0.16,0.12,0.97,-4.39,-2.32,7.87,0.0,palm_down
0.16,0.09,0.99,-1.77,-1.53,6.96,0.0,palm_down
0.16,0.06,1.01,1.1,-1.28,5.31,0.0,palm_down
0.17,0.02,1.03,4.94,-2.08,1.71,0.0,palm_down
0.17,-0.0,1.04,9.09,-3.36,-1.83,0.0,palm_down
0.17,0.01,1.04,10.93,-4.64,-5.37,0.0,palm_down
0.17,-0.0,1.04,12.39,-6.23,-9.95,0.0,palm_down
0.17,-0.02,1.03,14.77,-8.12,-14.89,0.0,palm_down
0.18,-0.04,1.02,17.58,-9.7,-20.26,0.0,palm_down
0.18,-0.06,1.01,22.4,-11.84,-27.89,0.0,palm_down
0.19,-0.07,1.0,31.07,-14.59,-38.27,0.0,palm_down
0.2,-0.05,0.98,40.59,-16.66,-47.24,0.0,palm_down
0.2,-0.01,0.95,47.49,-16.66,-50.17,0.0,palm_down
0.2,0.03,0.93,54.08,-15.87,-52.25,0.0,palm_down
0.2,0.08,0.92,61.4,-15.01,-54.44,0.0,palm_down
0.2,0.16,0.91,67.93,-13.98,-56.82,0.0,palm_down
0.18,0.25,0.9,71.66,-12.51,-58.17,0.0,palm_down
0.17,0.34,0.89,70.86,-11.41,-57.31,0.0,palm_down
0.15,0.46,0.87,64.51,-9.7,-54.02,0.0,palm_down
0.14,0.55,0.85,54.5,-6.71,-48.95,0.0,palm_down
0.13,0.6,0.83,42.91,-3.72,-43.33,0.0,palm_down
0.12,0.65,0.82,31.98,-1.4,-38.51,0.0,palm_down
0.11,0.7,0.8,21.85,1.59,-32.1,0.0,palm_down
0.1,0.73,0.79,13.24,5.25,-23.93,0.0,palm_down
0.09,0.73,0.79,7.51,8.79,-16.48,0.0,palm_down
0.09,0.69,0.79,7.87,12.51,-10.38,0.0,palm_down
0.09,0.62,0.81,15.63,16.3,-4.52,0.0,palm_down
0.08,0.56,0.84,28.14,19.1,2.56,0.0,palm_down
0.08,0.56,0.84,42.36,21.91,10.25,0.0,palm_down
0.07,0.62,0.83,50.42,23.68,18.37,0.0,palm_down
0.06,0.69,0.83,49.32,24.72,25.51,0.0,palm_down
0.06,0.73,0.82,42.91,26.37,30.21,0.0,palm_down
0.06,0.72,0.81,35.03,28.99,35.64,0.0,palm_down
0.08,0.64,0.81,31.31,31.8,39.73,0.0,palm_down
0.09,0.52,0.83,35.71,34.12,41.99,0.0,palm_down
0.1,0.43,0.84,45.04,35.89,44.01,0.0,palm_down
0.09,0.42,0.85,54.44,36.74,44.8,0.0,palm_down
0.07,0.46,0.87,58.41,36.93,44.49,0.0,palm_down
